country,iso,language_code,language,search_field,keyword,theme,follower_min,follower_max,proposed_country_allocation,platform_note
Ecuador,EC,es,Spanish,Bio,terapia cognitivo conductual,Therapy approach,300,10000,350,
Ecuador,EC,es,Spanish,Bio,EMDR,Therapy approach,300,10000,350,
Ecuador,EC,es,Spanish,Bio,TCC,Therapy approach,300,10000,350,
Ecuador,EC,es,Spanish,Bio,sexólogo,Professional role,300,10000,350,
Ecuador,EC,es,Spanish,Bio,sexóloga,Professional role,300,10000,350,
Ecuador,EC,es,Spanish,Captions,salud mental,Mental health,300,10000,350,
Ecuador,EC,es,Spanish,Captions,ansiedad,Anxiety,300,10000,350,
Ecuador,EC,es,Spanish,Captions,agotamiento emocional,Burnout / exhaustion,300,10000,350,
Ecuador,EC,es,Spanish,Captions,soledad,Loneliness,300,10000,350,
Ecuador,EC,es,Spanish,Captions,regulación emocional,Emotional regulation,300,10000,350,
Ecuador,EC,es,Spanish,Captions,terapia de pareja,Couple / relationships,300,10000,350,
Ecuador,EC,es,Spanish,Captions,agotamiento parental,Parenting stress,300,10000,350,
Ecuador,EC,es,Spanish,Captions,adicciones,Addictions,300,10000,350,
Ecuador,EC,es,Spanish,Captions,meditación mindfulness,Meditation / mindfulness,300,10000,350,
Ecuador,EC,es,Spanish,Captions,ejercicios de respiración,Breathing / coping,300,10000,350,
Ecuador,EC,es,Spanish,Captions,bienestar sexual,Sexual wellbeing / intimacy,300,10000,350,
Ecuador,EC,es,Spanish,Captions,burnout,Burnout / exhaustion,300,10000,350,
Ecuador,EC,es,Spanish,Captions,apego ansioso,Attachment,300,10000,350,
Ecuador,EC,es,Spanish,Captions,crianza respetuosa,Parenting / emotions,300,10000,350,
Ecuador,EC,es,Spanish,Captions,dejar de fumar,Addictions,300,10000,350,
Ecuador,EC,es,Spanish,Captions,trauma psicológico,Psychological trauma,300,10000,350,
Ecuador,EC,es,Spanish,Captions,autoestima,Self-esteem,300,10000,350,
United Arab Emirates,AE,en,English,Bio,psychologist,Professional role,300,10000,350,
United Arab Emirates,AE,en,English,Bio,psychiatrist,Professional role,300,10000,350,
United Arab Emirates,AE,en,English,Bio,psychotherapist,Professional role,300,10000,350,
United Arab Emirates,AE,en,English,Bio,mental health counselor,Professional role,300,10000,350,
United Arab Emirates,AE,en,English,Bio,mental health counsellor,Professional role,300,10000,350,
United Arab Emirates,AE,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,350,
United Arab Emirates,AE,en,English,Bio,EMDR,Therapy approach,300,10000,350,
United Arab Emirates,AE,en,English,Bio,CBT,Therapy approach,300,10000,350,
United Arab Emirates,AE,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,350,
United Arab Emirates,AE,en,English,Bio,sex therapist,Professional role,300,10000,350,
United Arab Emirates,AE,en,English,Bio,couples therapist,Professional role,300,10000,350,
United Arab Emirates,AE,en,English,Captions,mental health,Mental health,300,10000,350,
United Arab Emirates,AE,en,English,Captions,anxiety,Anxiety,300,10000,350,
United Arab Emirates,AE,en,English,Captions,burnout,Burnout / exhaustion,300,10000,350,
United Arab Emirates,AE,en,English,Captions,loneliness,Loneliness,300,10000,350,
United Arab Emirates,AE,en,English,Captions,emotional regulation,Emotional regulation,300,10000,350,
United Arab Emirates,AE,en,English,Captions,couples communication,Couple / relationships,300,10000,350,
United Arab Emirates,AE,en,English,Captions,parental burnout,Parenting stress,300,10000,350,
United Arab Emirates,AE,en,English,Captions,addiction recovery,Addictions,300,10000,350,
United Arab Emirates,AE,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,350,
United Arab Emirates,AE,en,English,Captions,breathing exercises,Breathing / coping,300,10000,350,
United Arab Emirates,AE,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,350,
United Arab Emirates,AE,en,English,Captions,anxious attachment,Attachment,300,10000,350,
United Arab Emirates,AE,en,English,Captions,relationship advice,Couple / relationships,300,10000,350,
United Arab Emirates,AE,en,English,Captions,quit smoking,Addictions,300,10000,350,
United Arab Emirates,AE,en,English,Captions,sobriety,Addictions,300,10000,350,
United Arab Emirates,AE,en,English,Captions,overthinking,Anxiety,300,10000,350,
United Arab Emirates,AE,en,English,Captions,psychological trauma,Psychological trauma,300,10000,350,
United Arab Emirates,AE,en,English,Captions,self-esteem,Self-esteem,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Bio,أخصائي نفسي,Professional role,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Bio,أخصائية نفسية,Professional role,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Bio,اخصائي نفسي,Professional role,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Bio,طبيب نفسي,Professional role,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Bio,طبيبة نفسية,Professional role,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Bio,معالج نفسي,Professional role,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Bio,معالجة نفسية,Professional role,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Bio,العلاج المعرفي السلوكي,Therapy approach,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Bio,EMDR,Therapy approach,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,الصحة النفسية,Mental health,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,القلق,Anxiety,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,الاحتراق النفسي,Burnout / exhaustion,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,الشعور بالوحدة,Loneliness,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,تنظيم المشاعر,Emotional regulation,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,العلاقات الزوجية,Couple / relationships,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,الإرهاق الوالدي,Parenting stress,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,التعافي من الإدمان,Addictions,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,التأمل الواعي,Meditation / mindfulness,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,تمارين التنفس,Breathing / coping,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,الصحة الجنسية,Sexual wellbeing / intimacy,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,الصدمة النفسية,Psychological trauma,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,تقدير الذات,Self-esteem,300,10000,350,
United Arab Emirates,AE,ar,Arabic,Captions,التعلق القلق,Attachment,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Bio,मनोवैज्ञानिक,Professional role,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Bio,मनोचिकित्सक,Professional role,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Bio,मनोचिकित्सा,Professional role,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Bio,संज्ञानात्मक व्यवहार थेरेपी,Therapy approach,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Bio,EMDR,Therapy approach,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,मानसिक स्वास्थ्य,Mental health,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,चिंता,Anxiety,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,भावनात्मक थकान,Burnout / exhaustion,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,अकेलापन,Loneliness,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,भावनात्मक नियंत्रण,Emotional regulation,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,वैवाहिक परामर्श,Couple / relationships,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,परवरिश का तनाव,Parenting stress,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,नशा मुक्ति,Addictions,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,माइंडफुलनेस मेडिटेशन,Meditation / mindfulness,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,साँस के व्यायाम,Breathing / coping,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,यौन स्वास्थ्य,Sexual wellbeing / intimacy,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,chinta,Anxiety,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,akelapan,Loneliness,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,मनोवैज्ञानिक आघात,Psychological trauma,300,10000,350,
United Arab Emirates,AE,hi,Hindi,Captions,आत्मसम्मान,Self-esteem,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Bio,ماہر نفسیات,Professional role,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Bio,ماہر امراض نفسیات,Professional role,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Bio,سائیکوتھراپسٹ,Professional role,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Bio,کاگنیٹو بیہیویئرل تھراپی,Therapy approach,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Bio,EMDR,Therapy approach,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,ذہنی صحت,Mental health,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,بے چینی,Anxiety,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,ذہنی تھکن,Burnout / exhaustion,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,تنہائی,Loneliness,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,جذبات پر قابو,Emotional regulation,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,ازدواجی مشاورت,Couple / relationships,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,والدین کا ذہنی دباؤ,Parenting stress,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,نشے سے نجات,Addictions,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,مائنڈفلنیس میڈیٹیشن,Meditation / mindfulness,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,سانس کی مشقیں,Breathing / coping,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,جنسی صحت,Sexual wellbeing / intimacy,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,zehni sehat,Mental health,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,tanhai,Loneliness,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,نفسیاتی صدمہ,Psychological trauma,300,10000,350,
United Arab Emirates,AE,ur,Urdu,Captions,خود اعتمادی,Self-esteem,300,10000,350,
Kenya,KE,en,English,Bio,psychologist,Professional role,300,10000,300,
Kenya,KE,en,English,Bio,psychiatrist,Professional role,300,10000,300,
Kenya,KE,en,English,Bio,psychotherapist,Professional role,300,10000,300,
Kenya,KE,en,English,Bio,mental health counselor,Professional role,300,10000,300,
Kenya,KE,en,English,Bio,mental health counsellor,Professional role,300,10000,300,
Kenya,KE,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,300,
Kenya,KE,en,English,Bio,EMDR,Therapy approach,300,10000,300,
Kenya,KE,en,English,Bio,CBT,Therapy approach,300,10000,300,
Kenya,KE,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,300,
Kenya,KE,en,English,Bio,sex therapist,Professional role,300,10000,300,
Kenya,KE,en,English,Bio,couples therapist,Professional role,300,10000,300,
Kenya,KE,en,English,Captions,mental health,Mental health,300,10000,300,
Kenya,KE,en,English,Captions,anxiety,Anxiety,300,10000,300,
Kenya,KE,en,English,Captions,burnout,Burnout / exhaustion,300,10000,300,
Kenya,KE,en,English,Captions,loneliness,Loneliness,300,10000,300,
Kenya,KE,en,English,Captions,emotional regulation,Emotional regulation,300,10000,300,
Kenya,KE,en,English,Captions,couples communication,Couple / relationships,300,10000,300,
Kenya,KE,en,English,Captions,parental burnout,Parenting stress,300,10000,300,
Kenya,KE,en,English,Captions,addiction recovery,Addictions,300,10000,300,
Kenya,KE,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,300,
Kenya,KE,en,English,Captions,breathing exercises,Breathing / coping,300,10000,300,
Kenya,KE,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,300,
Kenya,KE,en,English,Captions,anxious attachment,Attachment,300,10000,300,
Kenya,KE,en,English,Captions,relationship advice,Couple / relationships,300,10000,300,
Kenya,KE,en,English,Captions,quit smoking,Addictions,300,10000,300,
Kenya,KE,en,English,Captions,sobriety,Addictions,300,10000,300,
Kenya,KE,en,English,Captions,overthinking,Anxiety,300,10000,300,
Kenya,KE,en,English,Captions,psychological trauma,Psychological trauma,300,10000,300,
Kenya,KE,en,English,Captions,self-esteem,Self-esteem,300,10000,300,
Romania,RO,ro,Romanian,Bio,psiholog,Professional role,300,10000,250,
Romania,RO,ro,Romanian,Bio,psihiatru,Professional role,300,10000,250,
Romania,RO,ro,Romanian,Bio,psihoterapeut,Professional role,300,10000,250,
Romania,RO,ro,Romanian,Bio,terapie cognitiv comportamentală,Therapy approach,300,10000,250,
Romania,RO,ro,Romanian,Bio,EMDR,Therapy approach,300,10000,250,
Romania,RO,ro,Romanian,Captions,sănătate mintală,Mental health,300,10000,250,
Romania,RO,ro,Romanian,Captions,anxietate,Anxiety,300,10000,250,
Romania,RO,ro,Romanian,Captions,epuizare profesională,Burnout / exhaustion,300,10000,250,
Romania,RO,ro,Romanian,Captions,singurătate,Loneliness,300,10000,250,
Romania,RO,ro,Romanian,Captions,reglare emoțională,Emotional regulation,300,10000,250,
Romania,RO,ro,Romanian,Captions,terapie de cuplu,Couple / relationships,300,10000,250,
Romania,RO,ro,Romanian,Captions,epuizare parentală,Parenting stress,300,10000,250,
Romania,RO,ro,Romanian,Captions,dependențe,Addictions,300,10000,250,
Romania,RO,ro,Romanian,Captions,meditație mindfulness,Meditation / mindfulness,300,10000,250,
Romania,RO,ro,Romanian,Captions,exerciții de respirație,Breathing / coping,300,10000,250,
Romania,RO,ro,Romanian,Captions,bunăstare sexuală,Sexual wellbeing / intimacy,300,10000,250,
Romania,RO,ro,Romanian,Captions,traumă psihologică,Psychological trauma,300,10000,250,
Romania,RO,ro,Romanian,Captions,stima de sine,Self-esteem,300,10000,250,
Romania,RO,ro,Romanian,Captions,atașament anxios,Attachment,300,10000,250,
Netherlands,NL,nl,Dutch,Bio,psycholoog,Professional role,300,10000,300,
Netherlands,NL,nl,Dutch,Bio,psychiater,Professional role,300,10000,300,
Netherlands,NL,nl,Dutch,Bio,psychotherapeut,Professional role,300,10000,300,
Netherlands,NL,nl,Dutch,Bio,cognitieve gedragstherapie,Therapy approach,300,10000,300,
Netherlands,NL,nl,Dutch,Bio,EMDR,Therapy approach,300,10000,300,
Netherlands,NL,nl,Dutch,Bio,CGT,Therapy approach,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,mentale gezondheid,Mental health,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,angststoornis,Anxiety,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,burn-out,Burnout / exhaustion,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,eenzaamheid,Loneliness,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,emotieregulatie,Emotional regulation,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,relatietherapie,Couple / relationships,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,ouderlijke burn-out,Parenting stress,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,verslavingsherstel,Addictions,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,mindfulness meditatie,Meditation / mindfulness,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,ademhalingsoefeningen,Breathing / coping,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,seksueel welzijn,Sexual wellbeing / intimacy,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,psychisch trauma,Psychological trauma,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,zelfwaardering,Self-esteem,300,10000,300,
Netherlands,NL,nl,Dutch,Captions,angstige hechting,Attachment,300,10000,300,
Ghana,GH,en,English,Bio,psychologist,Professional role,300,10000,200,
Ghana,GH,en,English,Bio,psychiatrist,Professional role,300,10000,200,
Ghana,GH,en,English,Bio,psychotherapist,Professional role,300,10000,200,
Ghana,GH,en,English,Bio,mental health counselor,Professional role,300,10000,200,
Ghana,GH,en,English,Bio,mental health counsellor,Professional role,300,10000,200,
Ghana,GH,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,200,
Ghana,GH,en,English,Bio,EMDR,Therapy approach,300,10000,200,
Ghana,GH,en,English,Bio,CBT,Therapy approach,300,10000,200,
Ghana,GH,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,200,
Ghana,GH,en,English,Bio,sex therapist,Professional role,300,10000,200,
Ghana,GH,en,English,Bio,couples therapist,Professional role,300,10000,200,
Ghana,GH,en,English,Captions,mental health,Mental health,300,10000,200,
Ghana,GH,en,English,Captions,anxiety,Anxiety,300,10000,200,
Ghana,GH,en,English,Captions,burnout,Burnout / exhaustion,300,10000,200,
Ghana,GH,en,English,Captions,loneliness,Loneliness,300,10000,200,
Ghana,GH,en,English,Captions,emotional regulation,Emotional regulation,300,10000,200,
Ghana,GH,en,English,Captions,couples communication,Couple / relationships,300,10000,200,
Ghana,GH,en,English,Captions,parental burnout,Parenting stress,300,10000,200,
Ghana,GH,en,English,Captions,addiction recovery,Addictions,300,10000,200,
Ghana,GH,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,200,
Ghana,GH,en,English,Captions,breathing exercises,Breathing / coping,300,10000,200,
Ghana,GH,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,200,
Ghana,GH,en,English,Captions,anxious attachment,Attachment,300,10000,200,
Ghana,GH,en,English,Captions,relationship advice,Couple / relationships,300,10000,200,
Ghana,GH,en,English,Captions,quit smoking,Addictions,300,10000,200,
Ghana,GH,en,English,Captions,sobriety,Addictions,300,10000,200,
Ghana,GH,en,English,Captions,overthinking,Anxiety,300,10000,200,
Ghana,GH,en,English,Captions,psychological trauma,Psychological trauma,300,10000,200,
Ghana,GH,en,English,Captions,self-esteem,Self-esteem,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,psicólogo,Professional role,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,psicóloga,Professional role,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,psicologo,Professional role,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,psicologa,Professional role,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,psiquiatra,Professional role,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,psicoterapeuta,Professional role,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,terapia cognitivo comportamental,Therapy approach,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,EMDR,Therapy approach,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,TCC,Therapy approach,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,sexólogo,Professional role,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Bio,sexóloga,Professional role,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,saúde mental,Mental health,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,ansiedade,Anxiety,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,esgotamento profissional,Burnout / exhaustion,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,solidão,Loneliness,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,regulação emocional,Emotional regulation,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,terapia de casal,Couple / relationships,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,burnout parental,Parenting stress,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,comportamentos aditivos,Addictions,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,meditação mindfulness,Meditation / mindfulness,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,exercícios de respiração,Breathing / coping,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,bem-estar sexual,Sexual wellbeing / intimacy,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,burnout,Burnout / exhaustion,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,apego ansioso,Attachment,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,trauma psicológico,Psychological trauma,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,autoestima,Self-esteem,300,10000,200,
Portugal,PT,pt,Portuguese (Portugal),Captions,vinculação ansiosa,Attachment,300,10000,200,
Israel,IL,en,English,Bio,psychologist,Professional role,300,10000,200,
Israel,IL,en,English,Bio,psychiatrist,Professional role,300,10000,200,
Israel,IL,en,English,Bio,psychotherapist,Professional role,300,10000,200,
Israel,IL,en,English,Bio,mental health counselor,Professional role,300,10000,200,
Israel,IL,en,English,Bio,mental health counsellor,Professional role,300,10000,200,
Israel,IL,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,200,
Israel,IL,en,English,Bio,EMDR,Therapy approach,300,10000,200,
Israel,IL,en,English,Bio,CBT,Therapy approach,300,10000,200,
Israel,IL,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,200,
Israel,IL,en,English,Bio,sex therapist,Professional role,300,10000,200,
Israel,IL,en,English,Bio,couples therapist,Professional role,300,10000,200,
Israel,IL,en,English,Captions,mental health,Mental health,300,10000,200,
Israel,IL,en,English,Captions,anxiety,Anxiety,300,10000,200,
Israel,IL,en,English,Captions,burnout,Burnout / exhaustion,300,10000,200,
Israel,IL,en,English,Captions,loneliness,Loneliness,300,10000,200,
Israel,IL,en,English,Captions,emotional regulation,Emotional regulation,300,10000,200,
Israel,IL,en,English,Captions,couples communication,Couple / relationships,300,10000,200,
Israel,IL,en,English,Captions,parental burnout,Parenting stress,300,10000,200,
Israel,IL,en,English,Captions,addiction recovery,Addictions,300,10000,200,
Israel,IL,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,200,
Israel,IL,en,English,Captions,breathing exercises,Breathing / coping,300,10000,200,
Israel,IL,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,200,
Israel,IL,en,English,Captions,anxious attachment,Attachment,300,10000,200,
Israel,IL,en,English,Captions,relationship advice,Couple / relationships,300,10000,200,
Israel,IL,en,English,Captions,quit smoking,Addictions,300,10000,200,
Israel,IL,en,English,Captions,sobriety,Addictions,300,10000,200,
Israel,IL,en,English,Captions,overthinking,Anxiety,300,10000,200,
Israel,IL,en,English,Captions,psychological trauma,Psychological trauma,300,10000,200,
Israel,IL,en,English,Captions,self-esteem,Self-esteem,300,10000,200,
Israel,IL,ar,Arabic,Bio,أخصائي نفسي,Professional role,300,10000,200,
Israel,IL,ar,Arabic,Bio,أخصائية نفسية,Professional role,300,10000,200,
Israel,IL,ar,Arabic,Bio,اخصائي نفسي,Professional role,300,10000,200,
Israel,IL,ar,Arabic,Bio,طبيب نفسي,Professional role,300,10000,200,
Israel,IL,ar,Arabic,Bio,طبيبة نفسية,Professional role,300,10000,200,
Israel,IL,ar,Arabic,Bio,معالج نفسي,Professional role,300,10000,200,
Israel,IL,ar,Arabic,Bio,معالجة نفسية,Professional role,300,10000,200,
Israel,IL,ar,Arabic,Bio,العلاج المعرفي السلوكي,Therapy approach,300,10000,200,
Israel,IL,ar,Arabic,Bio,EMDR,Therapy approach,300,10000,200,
Israel,IL,ar,Arabic,Captions,الصحة النفسية,Mental health,300,10000,200,
Israel,IL,ar,Arabic,Captions,القلق,Anxiety,300,10000,200,
Israel,IL,ar,Arabic,Captions,الاحتراق النفسي,Burnout / exhaustion,300,10000,200,
Israel,IL,ar,Arabic,Captions,الشعور بالوحدة,Loneliness,300,10000,200,
Israel,IL,ar,Arabic,Captions,تنظيم المشاعر,Emotional regulation,300,10000,200,
Israel,IL,ar,Arabic,Captions,العلاقات الزوجية,Couple / relationships,300,10000,200,
Israel,IL,ar,Arabic,Captions,الإرهاق الوالدي,Parenting stress,300,10000,200,
Israel,IL,ar,Arabic,Captions,التعافي من الإدمان,Addictions,300,10000,200,
Israel,IL,ar,Arabic,Captions,التأمل الواعي,Meditation / mindfulness,300,10000,200,
Israel,IL,ar,Arabic,Captions,تمارين التنفس,Breathing / coping,300,10000,200,
Israel,IL,ar,Arabic,Captions,الصحة الجنسية,Sexual wellbeing / intimacy,300,10000,200,
Israel,IL,ar,Arabic,Captions,الصدمة النفسية,Psychological trauma,300,10000,200,
Israel,IL,ar,Arabic,Captions,تقدير الذات,Self-esteem,300,10000,200,
Israel,IL,ar,Arabic,Captions,التعلق القلق,Attachment,300,10000,200,
Israel,IL,he,Hebrew,Bio,פסיכולוג,Professional role,300,10000,200,
Israel,IL,he,Hebrew,Bio,פסיכולוגית,Professional role,300,10000,200,
Israel,IL,he,Hebrew,Bio,פסיכיאטר,Professional role,300,10000,200,
Israel,IL,he,Hebrew,Bio,פסיכיאטרית,Professional role,300,10000,200,
Israel,IL,he,Hebrew,Bio,פסיכותרפיסט,Professional role,300,10000,200,
Israel,IL,he,Hebrew,Bio,פסיכותרפיסטית,Professional role,300,10000,200,
Israel,IL,he,Hebrew,Bio,טיפול קוגניטיבי התנהגותי,Therapy approach,300,10000,200,
Israel,IL,he,Hebrew,Bio,EMDR,Therapy approach,300,10000,200,
Israel,IL,he,Hebrew,Captions,בריאות הנפש,Mental health,300,10000,200,
Israel,IL,he,Hebrew,Captions,חרדה,Anxiety,300,10000,200,
Israel,IL,he,Hebrew,Captions,שחיקה,Burnout / exhaustion,300,10000,200,
Israel,IL,he,Hebrew,Captions,בדידות,Loneliness,300,10000,200,
Israel,IL,he,Hebrew,Captions,ויסות רגשי,Emotional regulation,300,10000,200,
Israel,IL,he,Hebrew,Captions,טיפול זוגי,Couple / relationships,300,10000,200,
Israel,IL,he,Hebrew,Captions,שחיקה הורית,Parenting stress,300,10000,200,
Israel,IL,he,Hebrew,Captions,התמכרויות,Addictions,300,10000,200,
Israel,IL,he,Hebrew,Captions,מדיטציית מיינדפולנס,Meditation / mindfulness,300,10000,200,
Israel,IL,he,Hebrew,Captions,תרגילי נשימה,Breathing / coping,300,10000,200,
Israel,IL,he,Hebrew,Captions,רווחה מינית,Sexual wellbeing / intimacy,300,10000,200,
Israel,IL,he,Hebrew,Captions,טראומה נפשית,Psychological trauma,300,10000,200,
Israel,IL,he,Hebrew,Captions,הערכה עצמית,Self-esteem,300,10000,200,
Israel,IL,he,Hebrew,Captions,התקשרות חרדה,Attachment,300,10000,200,
Tunisia,TN,fr,French,Bio,psychologue,Professional role,300,10000,200,
Tunisia,TN,fr,French,Bio,psychiatre,Professional role,300,10000,200,
Tunisia,TN,fr,French,Bio,psychothérapeute,Professional role,300,10000,200,
Tunisia,TN,fr,French,Bio,psychotherapeute,Professional role,300,10000,200,
Tunisia,TN,fr,French,Bio,thérapie cognitive et comportementale,Therapy approach,300,10000,200,
Tunisia,TN,fr,French,Bio,EMDR,Therapy approach,300,10000,200,
Tunisia,TN,fr,French,Bio,TCC,Therapy approach,300,10000,200,
Tunisia,TN,fr,French,Bio,sexologue,Professional role,300,10000,200,
Tunisia,TN,fr,French,Bio,thérapeute de couple,Professional role,300,10000,200,
Tunisia,TN,fr,French,Captions,santé mentale,Mental health,300,10000,200,
Tunisia,TN,fr,French,Captions,anxiété,Anxiety,300,10000,200,
Tunisia,TN,fr,French,Captions,burnout,Burnout / exhaustion,300,10000,200,
Tunisia,TN,fr,French,Captions,solitude,Loneliness,300,10000,200,
Tunisia,TN,fr,French,Captions,régulation émotionnelle,Emotional regulation,300,10000,200,
